user_id,book_id,book_title,rating
59,9781579126278,The Murder of Roger Ackroyd,3.5
59,9780671741037,Swan Song,4.5
59,9780679854340,Theater Shoes,2.5
59,9780691050843,The Nature of Space and Time,4.5
59,9781400076857,Created In Darkness By Troubled Americans,2.5
59,9780330371223,Four to Score,3.5
59,9780743261982,Liars and Saints,3.5
59,9780312273224,Absent in the Spring and Other Novels,5.0
59,9781400034291,The Dew Breaker,3.5
59,9780517168950,The Crossing,4.5
59,9780192822758,Confessions,4.5
59,9780553213447,Divine Comedy - Purgatorio,4.5
59,9781841492056,Shadow of the Giant,4.5
59,9780312088477,Modern Classics of Science Fiction,3.5
59,9780671743055,Boy's Life,4.0
59,9780385491051,Surfacing,3.0
59,9781560258506,Monster Island,4.0
59,9781842552476,Ballet Shoes,4.0
59,9780679761044,Snow Country,3.0
59,9780345483195,Queen of the Underworld,4.5
59,9780099429791,Atonement,3.5
59,9780815319665,Cold Counsel,4.0
59,9780679767398,"South of the Border, West of the Sun",4.0
59,9780140137002,Montaillou,3.0
59,9780446579780,The Coming Economic Collapse,3.5
59,9780719566233,Birds of a Feather,5.0
59,9780060511135,Whirlpool,4.0
59,9781573223560,Songbook,3.5
59,9781894925020,Mini-Manual of the Urban Guerrilla,4.0
59,9781400041985,Pnin,4.0
60,9780830826193,The Cross from a Distance,5.0
60,9780688154721,Chester's Way,1.0
60,9780743203623,Jeeves And The Tie That Binds,4.0
60,9781401211349,How to Talk So Teens Will Listen & Listen So Teens Will Talk,3.5
60,9780312062354,The Awakening,5.0
60,9780618196258,Midnight is a Place,3.5
60,9780553576054,The Rana Look,3.0
60,9783110172799,Syntactic Structures,4.0
60,9780618477944,Fun Home,5.0
60,9781842931851,Mysteries,4.5
60,9781416507772,Where Are the Children?,2.5
60,9780140299939,World's End,4.5
60,9780814317327,Latin Via Ovid,5.0
60,9780785113447,The Punisher,4.5
60,9780670886586,Haroun and the Sea of Stories,4.5
60,9780451409225,The Medusa Stone,5.0
60,9780764537158,CliffsNotes On Joyce's Dubliners,1.5
60,9781841157498,Strong Motion,3.5
60,9780099282969,Bagombo Snuff Box,3.5
60,9780142004203,The Life of Graham Greene: 1904-1939,4.0
60,9780486285153,The Birth of Tragedy,5.0
60,9781559210867,"East Wind, West Wind",3.0
60,9780842342704,Left behind,3.5
60,9781594489426,Grace (eventually),4.0
61,9780851513348,Discovering God's Will,3.0
61,9780316294522,Midnight Riders,4.0
61,9780156032391,On Literature,3.0
61,9780674995666,Αλκηστισ,3.5
61,9780061312113,The Blue and Brown Books,3.5
61,9780345485281,"Tsubasa, 11",4.5
61,9780099437598,In Watermelon Sugar,4.0
61,9780375827488,The Easter Rabbit's Parade,3.5
61,9780330487191,A House for Mr Biswas,3.5
61,9780763626150,"Judy Moody, M.D.",3.5
61,9780743477888,Undaunted Courage,3.5
61,9780618685509,Gossamer,2.5
61,9780345457370,The Bonesetter's Daughter,2.5
61,9780156659758,The Nonexistent Knight & The Cloven Viscount,3.0
62,9780312424084,A Home at the End of the World,2.0
62,9780345458940,Body Double,4.5
62,9780141185132,The Plague,2.0
62,9780679776314,The Road to Reality,3.0
62,9780349110011,A Supposedly Fun Thing I'll Never Do Again,1.5
62,9780898706833,Saint Ignatius Loyola,5.0
63,9780140140828,The Best of Young British Novelists,4.5
63,9780380727506,Notes from a Small Island,5.0
63,9780061205699,To Kill a Mockingbird (slipcased edition),3.0
64,9780865471184,West with the Night,2.5
64,9780553375268,The Dog Who Loved Too Much,2.5
64,9780307266613,The Best of Wodehouse,1.5
64,9781400054206,Godless,1.0
64,9780874778717,The Search for the Beloved,2.0
64,9780060936198,The Girl in the Glass,3.5
64,9780306814556,23 Days in July,2.5
64,9780199267170,William Shakespeare: The Complete Works,4.0
64,9780231082815,Three Plays by Kobo Abe,3.5
64,9780330371247,Hot Six,2.5
64,9780061054686,Fugitive Prince,2.5
64,9780688153878,Kevin Trudeau's Mega Memory,3.0
64,9780671417017,Confessions of an Actor,2.0
64,9780393057249,Trainspotting,3.5
64,9780553580334,Dune,1.0
64,9780140446043,The Complete Essays,3.0
64,9780743270793,Untouchables,3.5
64,9781857442021,The Life and Games of Mikhail Tal,2.5
64,9781590300060,The Wave in the Mind,2.5
64,9780140449495,The Nicomachean Ethics,3.0
64,9781400047833,Fugitives and Refugees,1.5
64,9780515141658,Morrigan's Cross,3.0
64,9780141185750,The House of Bernarda Alba and Other Plays,2.0
64,9780763620875,Judy Moody Saves the World!,2.5
64,9780439176835,Castle,4.5
64,9780312263232,Four Mothers,4.0
64,9780670915415,In the Shadow of No Towers,3.0
64,9780440362050,My Name is Aram,3.0
64,9780670034802,Swapping Lives,2.0
64,9780345418685,Reunion,2.5
64,9780767923064,Leonardo's Swans,2.0
64,9780061015625,Cat Laughing Last,3.0
64,9780060652852,C.S. Lewis,3.0
64,9780812927634,Random House Crossword Megaomnibus,2.5
65,9780349110011,A Supposedly Fun Thing I'll Never Do Again,4.5
65,9780393020397,The Annotated Huckleberry Finn,1.5
65,9780312934309,Full Bloom,2.0
65,9780743286978,Kissinger,4.0
65,9780156032391,On Literature,1.5
65,9780141010311,Golden Buddha,2.5
66,9780517091265,Three Complete Novels,4.5
66,9780300094008,Marcel Proust,3.0
66,9780590321143,Blind Flight,4.5
66,9780375411724,Collected Shorter Fiction,4.5
66,9780553582024,A Feast for Crows,4.0
66,9780743406567,Fargo Rock City,3.0
66,9780801870569,Berlin Diary,5.0
66,9780393307009,Wonderful Life: The Burgess Shale and the Nature of History,4.5
66,9781400033829,Who Will Run the Frog Hospital?,4.5
66,9780345397607,Starshield Sentinels,5.0
66,9780743211482,Not Much Fun,3.0
66,9780446300001,Heat,3.0
66,9780060539092,How to Make Love Like a Porn Star,3.5
67,9780345463050,The Swarm War,3.0
67,9780060725143,The Mediator #4: Darkest Hour,5.0
67,9780553815023,The Sinner,1.0
67,9781857027129,Galileo's Daughter,2.0
67,9780349113913,Me Talk Pretty One Day,5.0
67,9780312295431,Education As My Agenda,2.5
67,9781400064892,The Wild Trees,3.0
67,9781416908173,The Realms of the Gods,5.0
67,9780273704744,"Traders, Guns & Money",3.5
68,9781400030064,The Crack in Space,4.5
68,9781557832450,Spring's Awakening,3.5
68,9780938497158,The Atlantis Dialogue,4.5
68,9780142003442,Good Poems,4.5
68,9780618346257,The Fellowship of the Ring,3.0
68,9780553053401,A Brief History of Time,5.0
68,9781582972947,Write Great Fiction - Plot & Structure,2.0
69,9780575075597,Replay,2.5
69,9780425176931,Breaking Point,5.0
69,9780810959361,Creating the Worlds of Star Wars,4.5
69,9780140286014,Wanderlust,5.0
69,9780375727276,Lunar Park,3.5
69,9781580631600,The Stephen King Universe,4.0
69,9780743480710,Underworld,2.5
69,9780740720123,Another Day in Paradise,5.0
70,9780571161157,The Complete Herbal Handbook for the Dog and Cat,4.0
70,9780140259100,The Nuclear Age,4.0
70,9781565846715,On the Edge of the New Century,5.0
70,9780140277821,Difficult Conversations,5.0
70,9780374131944,Cross-X,5.0
70,9781889963853,Not Just a Pretty Face,1.5
70,9780446691864,The Daily Show with Jon Stewart Presents America (The Book) Teacher's Edition,5.0
70,9780822007807,CliffsNotes on Flaubert's Madame Bovary,4.0
70,9780330487191,A House for Mr Biswas,5.0
70,9780380731152,Devil May Care,5.0
70,9780395776087,An American Plague,4.0
70,9780143039105,Complete Short Stories,4.5
70,9780802134905,"The Complete Short Prose, 1929-1989",2.5
70,9780553375930,Girls in Pants,3.0
70,9780691017778,The Myth of the Eternal Return,3.5
70,9780156260381,The Diary of Virginia Woolf: 1925-1930,4.0
70,9780771014178,The Jane Austen Cookbook,4.0
70,9780373767793,Blackmailed Into Bed,2.0
70,9780399154195,The Navigator,3.5
71,9780060510862,The Forever War,4.0
71,9780679431374,Gargantua and Pantagruel,4.0
71,9781857442021,The Life and Games of Mikhail Tal,5.0
71,9780838526958,Foundations of Clinical Research,4.0
71,9780385315173,A Day in the Life,4.0
71,9780446612623,Reversible Errors,3.0
71,9780380898039,Red Message,5.0
71,9781857232561,Magic Kingdom for Sale,5.0
72,9780140447200,Maxims and Reflections,4.5
72,9780415283045,New Media Language,4.5
72,9780441102679,Chapterhouse: Dune,4.0
72,9780812590463,Ariadne's Web,2.5
72,9780007136599,The Fellowship of the Ring,4.0
72,9780826453273,Arundhati Roy's The God of Small Things,5.0
73,9780765309983,The Dark Mirror,3.5
73,9780060754006,Forgotten New York,3.0
73,9780521834346,Myths of the Underworld Journey,3.0
73,9780439847773,The Abduction,3.0
73,9780449001134,In the Beginning,3.0
74,9780140817782,Ten Short Stories,4.5
74,9780470861714,The Man Who Changed Everything,5.0
74,9780671024185,Morgan's Run,4.0
74,9780899421698,The Confessions of St. Augustine,4.5
74,9780345479396,Ego & Hubris,3.0
74,9780812971422,Color,4.5
74,9780679767091,Walt Whitman's America,5.0
74,9780440242949,Outlander,3.0
74,9780440221661,The Fiery Cross,5.0
74,9780736903707,"Israel, My Beloved",3.0
74,9780061120251,Daughter of Fortune,5.0
74,9780806114569,Ovid's Metamorphoses,3.0
74,9780060527990,The Devil and Miss Prym,4.0
74,9781593080037,Ward No. 6 and Other Stories,3.5
74,9780851115191,Salvation to the Ends of the Earth,4.0
74,9781587680267,Tolkien and C.S. Lewis,5.0
74,9780970312532,New York City's Best Dive Bars,5.0
74,9781421502793,Maison Ikkoku,3.5
74,9780679431367,The Sword of Honour Trilogy,4.0
74,9780451217608,Bitter is the New Black,2.5
74,9780060001537,Diary of a Spider,5.0
74,9780143036067,Windblown World,4.5
74,9780812971064,Reading Lolita in Tehran,3.5
74,9780674022577,Rebecca's Revival,4.5
74,9780143034605,Excursion to Tindari,2.5
74,9780971316829,Maud Hart Lovelace's Deep Valley,4.0
74,9780671024819,Wither,3.5
74,9780439554893,Harry Potter and the Chamber of Secrets,3.5
74,9781859840542,The Missionary Position,4.0
74,9780374530716,Sophie's World,3.5
74,9781585421770,In Search of Captain Zero,4.0
74,9780743211482,Not Much Fun,4.5
74,9780375701474,Night Falls Fast,3.5
74,9780140178975,Essays,3.0
74,9780295976914,Long Day's Journey,5.0
74,9780061131523,The White Masai,5.0
74,9780898706833,Saint Ignatius Loyola,5.0
74,9780375713347,Geek Love,2.0
74,9780345396938,Cry to Heaven,4.0
74,9780743211994,An Hour Before Daylight,4.0
74,9780140442052,Cousin Pons,1.0
74,9780767905107,Q,5.0
74,9781580051880,Homelands,2.5
74,9781857442021,The Life and Games of Mikhail Tal,5.0
74,9780505525536,Love Bites,4.5
74,9780141311357,James and the Giant Peach,5.0
74,9781416509882,No Rest for the Wicked,4.0
74,9780060852559,"Animal, Vegetable, Miracle",3.5
74,9780060598969,Thomas Jefferson,5.0
75,9780764584657,Astronomy For Dummies,4.5
75,9780312135256,Isak Dinesen,2.0
75,9780515139754,"Incubus Dreams: An Anita Blake, Vampire Hunter Novel",4.0
75,9780747548317,The Turtle Diary,5.0
75,9780575075825,Grendel,1.5
75,9780345331052,The Doom that Came to Sarnath,4.0
75,9780747573647,The Little Friend,5.0
75,9780822001836,CliffsNotes on Tolstoy's Anna Karenina,5.0
75,9780312966973,Four to Score,3.0
75,9780060554736,The Game,2.5
75,9780385733205,Anatomy of a Boyfriend,5.0
75,9780375826894,Code Word Kangaroo,3.5
75,9780618056736,Unweaving the Rainbow,5.0
75,9780792241737,Freedom Riders,4.0
75,9780192824547,The First Philosophers,4.0
75,9780312333799,Spider Mountain,4.0
75,9780553380958,Snow Crash,4.0
75,9781401212483,Sgt. Rock,4.5
75,9780312263089,Death in Berlin,3.0
75,9781400065554,American Gospel,2.5
76,9780262510875,Structure and Interpretation of Computer Programs,3.0
76,9780140196092,Who are You?,3.0
76,9780553295009,Texas! Sage,2.5
76,9780312319731,Dominion,2.0
76,9780441012596,Dragon's Treasure,1.5
76,9780521479349,Foucault's Virginity,2.5
76,9780330419154,Downsize This!,3.5
76,9780812590463,Ariadne's Web,1.0
76,9780553817065,The Surgeon,2.0
76,9780505523242,An Original Sin,2.0
76,9781593080648,The Essential Tales and Poems of Edgar Allan Poe,3.5
76,9780060884055,How to Make Money Like a Porn Star,1.5
76,9780804104555,The 13th directorate,2.5
76,9780451528551,The Time Machine,1.0
76,9780679641049,"Blood Meridian, Or, The Evening Redness in the West",2.0
76,9780826414748,Don DeLillo's White Noise,3.0
76,9780345420749,While I Was Gone,3.0
76,9780060846732,Sex with the Queen,3.0
76,9780199267170,William Shakespeare: The Complete Works,2.5
76,9780061052392,Realms of Dragons,2.0
76,9780553803525,Social Intelligence,4.0
76,9780715629949,Euripides,2.5
76,9780060787035,Cracks in My Foundation,3.5
76,9780425210765,Rat Race,1.0
76,9780375408274,Ralph Ellison,2.5
76,9780802789471,Once Upon a Cool Motorcycle Dude,4.0
76,9780671042851,The Girl Who Loved Tom Gordon,2.0
77,9781932386226,Artesia,3.0
77,9780349100562,The Lost Continent,1.5
77,9780761501664,The Wealthy Barber,3.5
78,9780802839725,The Early History of God,3.5
78,9780805080520,The High King,5.0
78,9781887178945,The Dancing Girl of Izu and Other Stories,5.0
78,9780743477567,The Merchant of Venice,2.0
79,9780142003343,The Blank Slate,2.5
79,9780060502959,Moonspinners,3.0
79,9780253202178,A Theory of Semiotics,3.0
79,9780130235015,Things Fall Apart,1.5
79,9780618056835,The Big Money,2.5
79,9780751505030,Pacific Vortex!,3.0
79,9780465007806,The Clock Of The Long Now,3.5
79,9780743272490,The Constant Princess,1.0
79,9780261102309,The Lord of the Rings,3.5
79,9780345443281,While I was Gone,1.5
79,9780312241353,And The Band Played on,3.5
79,9780312252816,Death in the Andamans,3.0
79,9781401202521,Superman,2.5
79,9780821758267,A Devilish Dilemma,2.5
79,9780684804422,The Pat Hobby Stories,3.0
79,9780060775858,Goodnight Moon 60th Anniversary Edition,2.5
79,9780310243878,Breach of Promise,1.5
79,9780452276963,The McDougall Quick and Easy Cookbook,3.0
79,9781561706600,Wokini,3.5
79,9780679742586,"Caramelo, Or, Puro Cuento",3.0
79,9781400032532,His Excellency,4.5
79,9780805427776,Once Upon a Gulf Coast Summer,3.5
79,9780751504330,Different Seasons,4.5
79,9780618471164,"Since 1500, Chapters 15-30",2.0
79,9780226329659,Works of Hesiod and the Homeric Hymns,2.0
80,9780517543054,Be Here Now,3.0
80,9780395606490,Sauron Defeated,3.5
80,9780811201322,The Collected Poems of Wilfred Owen,3.0
80,9780756402976,Stone of Farewell,1.5
80,9780786014200,Thicker Than Water,1.0
80,9781933771175,Coffee at Luke's,1.0
80,9780449221396,Driving Force,3.0
80,9780446676434,When the Wind Blows,1.0
81,9780552773089,Merde Actually,3.0
81,9788172235222,Mistaken Identity,4.0
81,9780812696011,The Undead and Philosophy,3.0
81,9780373483372,Tallchief for Keeps,3.5
81,9781423100195,Pirates of the Caribbean: The Siren Song - Jack Sparrow Book #2,3.0
82,9781580631600,The Stephen King Universe,4.5
82,9780553409024,The Celestine Prophecy,4.0
82,9780747544210,"Easy Riders, Raging Bulls",3.5
82,9781593073527,Star Wars: Clone Wars Volume 6: On the Fields of Battle,4.5
82,9781844580514,Attack of the Jaguar,3.5
82,9780199267170,William Shakespeare: The Complete Works,4.0
82,9780385316576,Follow Your Heart,5.0
82,9781904271062,King Henry IV Part 2,3.5
82,9780787960759,The Five Dysfunctions of a Team,5.0
82,9780802138293,The House of Morgan,3.5
82,9780618391004,The Lord of the Rings,3.5
82,9780451452887,The Innkeeper's Song,1.5
82,9780380759507,Firefly,4.5
82,9780452282094,City of God,3.0
82,9780385720106,A Map of the World,4.0
82,9780679759256,When She was Good,2.5
82,9781565124820,Hemingway and Bailey's Bartending Guide to Great American Writers,4.5
82,9780933121263,Black Man of the Nile and His Family,4.0
82,9781400062454,The Family that Couldn't Sleep,3.5
82,9780575073357,The Man in the High Castle,4.0
82,9780439178822,The Pen is Mightier Than the Sword,2.0
82,9780688143923,The Twelve Dancing Princesses,4.0
82,9780143036937,The City of Falling Angels,3.0
82,9780553588118,Prince of the Blood,4.5
82,9780618056828,Nineteen Nineteen,4.0
82,9780060916466,The Dance of Intimacy,3.0
82,9780099429791,Atonement,3.0
82,9780446609197,A Highland Christmas,4.0
82,9780689878589,The Woman Who Rides Like a Man,3.5
82,9780345419620,The Queen of the Damned,3.0
82,9780691037387,Making Democracy Work,3.5
82,9780505525536,Love Bites,4.0
82,9780446696616,1st to Die,2.5
82,9780380710843,Caesar's Women,4.0
82,9780375756603,Pipe Dream,4.0
82,9780316013307,The Truth of the Matter,3.0
82,9780679734499,Dead Babies,3.5
82,9780965738408,A Short History of Nearly Everything,5.0
82,9780312349493,Lean Mean Thirteen,4.5
82,9780425214435,Eyes of Prey,3.0
82,9780452156616,Sleeping Beauty Novels,5.0
82,9780552998000,Blackberry Wine,3.5
82,9780393059168,The New Annotated Sherlock Holmes,3.5
82,9780451530387,The Autobiography of Andrew Carnegie and the Gospel of Wealth,2.0
82,9780199280162,East and West: The Making of a Rift in the Church,5.0
82,9780553586077,The Secret on Ararat,3.0
82,9780385604833,Walk about,5.0
82,9780582418172,The Body,3.0
82,9780375727061,Julian,4.5
83,9780380731862,Shutter Island,3.0
83,9780141187426,Orientalism,2.0
83,9780679600053,Swann's Way,3.5
83,9780771065262,The View from Castle Rock,5.0
83,9780439629393,Let Down Your Hair,4.0
83,9780738511672,Middlesex Borough,5.0
83,9781400034291,The Dew Breaker,4.0
83,9780517146545,John Irving,3.5
83,9781416520863,Oath of Swords,4.5
83,9780375701801,Geisha,5.0
83,9780764586620,CliffsNotes on Kesey's One Flew Over the Cuckoo's Nest,4.0
83,9780688003470,The Merlin Trilogy,4.5
83,9780786886326,Carter Beats the Devil,3.0
83,9780679760238,In Pharaoh's Army,3.5
83,9781400077274,Yellow Dog,3.5
83,9780300000306,The Poems of Alexander Pope,4.0
83,9780718144463,Sushi for Beginners,3.0
83,9780061053665,My Soul to Keep,4.5
83,9781400030125,Vulcan's Hammer,3.5
83,9780099456452,The Spook's Apprentice,2.5
83,9781581346527,When I Don't Desire God,5.0
83,9781565849655,Interesting Times,3.5
83,9780413772329,Resuscitation of a Hanged Man,4.5
83,9780448416731,Nancy Drew Starter Set,3.0
84,9780374528669,Crescent and Star,2.0
84,9780375704055,Awakenings,2.5
84,9781400040612,Ten Days in the Hills,1.5
84,9780756401818,The War of the Flowers,2.0
84,9780689852237,The House of the Scorpion,2.5
84,9780765316929,Voices From the Street,4.0
84,9780143036395,The Stone Diaries,2.0
84,9781884365300,The Jungle,3.0
84,9780393974294,The Norton Anthology of Theory and Criticism,2.5
84,9780060527983,Warrior of the Light,2.0
85,9780446677493,Hope is the Thing with Feathers,2.5
85,9780618196258,Midnight is a Place,1.0
85,9781857989342,The Gods Themselves,4.5
85,9780495006855,Sociology in Our Times,4.0
85,9780802151803,Sexus,3.5
85,9781400075485,Port Mungo,4.0
85,9780553581355,War of the Rats,3.0
85,9780743480727,Blood Enemy,1.0
85,9780553276725,Dear Sister,2.0
85,9780812508642,Pastwatch,1.5
85,9780425197394,The Mediterranean Caper,5.0
85,9780373870288,Suddenly Daddy,4.0
85,9781598161991,Tramps Like Us,4.0
85,9780312423209,Mason & Dixon,2.5
85,9780140260892,Palimpsest,1.5
85,9780553571578,Heaven's Price,2.0
85,9780553576375,The Memoirs of Elizabeth Frankenstein,3.5
85,9780571207565,Collected Children's Stories,4.0
85,9780425143322,Without Remorse,2.5
85,9780755304851,Falling for You,3.0
85,9780395706749,Revenge of the Lawn,3.0
85,9781400044870,Imperial Life in the Emerald City,2.0
85,9780330371230,High Five,2.5
85,9780895260789,America Alone,1.0
85,9780439485876,The Seventh Tower,2.5
85,9780143039853,The Outsiders,1.0
85,9781586638221,The Aristotle's Ethics,3.5
85,9781578569052,Dinner With A Perfect Stranger,2.5
85,9780307345974,Why Do Men Fall Asleep After Sex?,4.0
85,9780060753634,Mating in Captivity,4.0
85,9780785814535,Edgar Allan Poe Complete Tales and Poems,4.0
85,9780195309683,Acts of God,3.5
85,9780393960570,The Awakening,3.5
85,9780375714634,Peanuts,3.0
85,9780452286535,The Jane Austen Book Club,4.5
85,9780380777587,Runaway Bride,1.0
85,9780099267546,Timequake,1.0
85,9781590596241,The Career Programmer,2.0
85,9780345457691,Altered Carbon,3.5
85,9780312420147,The Twenty-Seventh City,4.5
85,9780571125296,The Real Thing,3.0
85,9780965429900,Desire and Duty,3.0
85,9780330304214,A Gift of Wings,4.5
85,9780446579629,The Red Gloves Collection,3.0
85,9780060518653,Letters from the Earth,1.5
86,9781400052370,Eat This Book,3.0
86,9780060894085,Genome,3.0
86,9780373767793,Blackmailed Into Bed,3.5
86,9780802142719,Lord Malquist and Mr. Moon,3.0
86,9780006483892,Murder in LaMut,4.0
86,9780805077810,The Nubian Prince,4.0
86,9780060590277,A Dirty Job,4.0
86,9780590103879,Expository Writing,4.0
86,9780345422040,Tales of the Cthulhu Mythos,3.5
86,9780743491594,Twisted,1.0
86,9780451219367,Lover Awakened,4.0
86,9780060958336,The Language Instinct,4.0
86,9780425192030,Lightning,5.0
86,9780425190371,Practical Magic,5.0
86,9780915145690,The Handbook (The Encheiridion),4.0
86,9781593074821,"Star Wars: Clone Wars Volume 8: The Last Siege, The Final Truth",4.0
86,9780972851725,H.G. Wells' Floor Games,3.5
86,9781403904560,"V.S. Naipaul, Second Edition",3.5
86,9780141010373,Jamie's Kitchen,4.0
86,9780306805622,The Collapse of the Third Republic,5.0
86,9781857237382,A Knight of the Word,2.5
86,9780395291306,The Languages of Tolkien's Middle-earth,5.0
86,9781862073296,Rodinsky's Room,4.0
86,9780345457370,The Bonesetter's Daughter,5.0
86,9781401212636,Superman,5.0
86,9780141441115,Tono-Bungay,3.5
86,9780060622138,Shadow of the Almighty,3.0
86,9780312966973,Four to Score,2.0
86,9780312321208,P.S. Your Cat Is Dead,3.5
86,9780822219002,Franz Kafka's The Castle,2.5
86,9780618506910,Entre Amis,4.5
86,9780517599242,The Illustrated Hitchhiker's Guide to the Galaxy,3.0
86,9780575075597,Replay,3.5
86,9780486272665,The Rime of the Ancient Mariner and Other Poems,2.5
86,9780060732707,My Little Pony: Hide-and-Seek,2.5
87,9780671727796,The Color Purple,5.0
87,9780373835492,The Foundling,1.0
87,9780006499626,Miss Marple,4.5
87,9780345483898,Jarka Ruus,1.5
87,9780143036692,The Mermaid Chair,2.0
87,9780060788193,A Fistful of Charms,5.0
87,9780821221846,The Camera,2.0
88,9781594481529,The Brief and Frightening Reign of Phil,4.5
88,9780679600053,Swann's Way,3.5
88,9780465003129,The Sword and the Shield,3.0
88,9780141184999,One Hundred Years of Solitude,3.5
88,9780440419679,Tucket's Travels,2.5
88,9780767909266,The Minimalist Cooks at Home,3.5
88,9780425201961,Goddess of Light,4.5
88,9780330371230,High Five,1.5
88,9780684867489,Yesterday I Cried,3.5
88,9780237525378,Oliver Twist,2.0
88,9780965738408,A Short History of Nearly Everything,2.5
88,9780886777203,Sword of Ice and Other Tales of Valdemar,4.5
88,9780156010597,All the Names,2.5
88,9780393307009,Wonderful Life: The Burgess Shale and the Nature of History,2.5
88,9780439401876,The Story of a Seagull and the Cat who Taught Her to Fly,3.5
88,9780330373579,The Sign of the Cross,3.0
88,9780143036661,March,4.5
88,9780060540944,1421,4.0
88,9781421500911,Howl's Moving Castle Film Comic,2.0
88,9780812971422,Color,4.0
88,9780060278427,Laura's Album,3.5
88,9780226735191,The Family Idiot,2.5
88,9781406922905,"The Pronouncing Reading Book for Children, With an Intr., by W.L. Robinson",3.5
88,9780446692519,Feynman's Rainbow,2.5
88,9780822002833,CliffsNotes on Voltaire's Candide,2.0
88,9780393324860,Naked Economics: Undressing the Dismal Science,3.5
88,9780752858654,The Scarlatti Inheritance,3.5
88,9780449001967,Murder in Foggy Bottom,1.5
89,9780140443073,Love,3.5
89,9780486426754,The Pilgrim's Progress,3.0
89,9780553275780,Secrets,3.5
89,9780312643065,The Price of the Ticket,1.5
89,9780439856263,Mister Monday,4.5
89,9780816643004,Filth,3.5
90,9781560258247,The Big Empty,2.5
90,9780140503449,Christmas in Noisy Village,3.0
90,9780553587241,Beach Girls,1.5
90,9780521009379,The Ethics and Politics of Asylum,3.0
90,9780684813219,Achilles in Vietnam,3.0
90,9780140271799,Rachel's Holiday,2.5
90,9780312286217,A Writer's Workbook,3.5
90,9780465031269,Why is sex fun?,3.5
90,9780060765453,The Chronicles of Narnia Movie Tie-in Edition (adult),4.5
90,9780786809943,The Final Battle,2.5
90,9780441248834,Betcha Can't Read Just One,4.0
90,9780520215108,Masculinity and Male Codes of Honor in Modern France,5.0
91,9780446699556,The Closers,3.5
91,9780805390452,The Feynman Lectures on Physics,4.5
91,9780061094156,Imajica II,4.0
91,9780761417101,The Star-Spangled Banner,3.0
91,9780373792733,The Perfect Score,3.0
91,9780306808913,Unsung Heroes of Rock 'n' Roll,3.5
91,9780141185118,Tortilla Flat,4.5
91,9780066620107,What Would Machiavelli Do?,5.0
91,9780836218527,The Calvin and Hobbes Lazy Sunday Book,4.0
91,9781421501758,"Fullmetal Alchemist, Vol. 5",4.0
91,9780764596865,The Bon Appetit Cookbook,2.0
91,9780192806949,A Christmas Carol and Other Christmas Books,3.5
91,9780691102573,Hamlet in Purgatory,4.5
91,9781581346527,When I Don't Desire God,3.0
91,9780141310695,The Kestrel,4.0
91,9780553233506,Slim Down Camp,3.5
91,9780688003470,The Merlin Trilogy,4.5
91,9780140278767,One Hundred Years of Solitude,3.5
91,9780974607894,First Love,4.0
91,9781889032207,Teach Them Diligently,4.5
91,9780791081266,Edith Wharton's The Age of Innocence,1.0
91,9781400033546,You Shall Know Our Velocity!,2.0
91,9780571201136,Beowulf,2.0
92,9780875168166,The Guide to Dan Brown's The Solomon Key,5.0
92,9780312321208,P.S. Your Cat Is Dead,2.5
92,9780812971453,Rendezvous in Black,4.5
92,9780449001172,Wartime Lies,3.0
93,9780345419637,The Tale of the Body Thief,3.0
93,9780972167482,Dark Birthright,3.5
93,9780451457592,The River's Gift,5.0
93,9781594201004,The War of the World,5.0
93,9781569709801,Only the Ring Finger Knows,3.0
93,9780505523242,An Original Sin,3.0
93,9780571164660,The White Castle,3.0
93,9780517119129,Two Complete Novels,5.0
93,9780515141672,Valley of Silence,4.0
93,9780060938109,The Schopenhauer Cure,5.0
93,9780140071788,Roald Dahl's Book of Ghost Stories,2.0
93,9780425198681,Pattern Recognition,4.5
93,9780553103748,The Illustrated a Brief History of Time,5.0
93,9780671019099,The Tenth Man,5.0
93,9781578067596,Tim Burton,4.0
93,9780786712946,Rape,4.5
93,9781580628365,Please Stop Laughing At Me,4.5
93,9781400064663,Peony in Love,5.0
93,9780763628109,The Dragon's Eye,3.0
93,9780505521798,Big Bad Wolf,5.0
93,9780553582024,A Feast for Crows,5.0
93,9780786011896,Dead of Winter,4.5
93,9781410103277,The End of Nana Sahib,4.0
93,9780425151044,A Pinch of Poison,4.0
93,9780751504835,Something Under the Bed is Drooling,5.0
94,9780140449778,The Women's War,1.0
94,9780027897500,The Journey with Grandmother,2.5
94,9780226323985,Gilgamesh Epic and Old Testament Parallels,1.5
94,9780679767398,"South of the Border, West of the Sun",1.5
94,9780061140532,Remind Me Again Why I Need A Man,2.0
94,9780141185118,Tortilla Flat,3.0
94,9780425205594,Dark Watch,4.5
95,9781891190230,City Eclogue,3.5
95,9780156013031,The Tale of the Unknown Island,4.5
95,9780486426754,The Pilgrim's Progress,4.0
95,9780142003565,The Classic Ten,2.5
95,9781840237870,American Splendor Presents Bob and Harv's Comics,3.0
95,9780812927313,The Little Baby Snoogle-Fleejer,4.0
95,9780671417017,Confessions of an Actor,4.0
95,9780312143404,Four Weddings and a Funeral,3.5
95,9780060572006,A Crack in the Edge of the World,3.5
95,9780812973013,Mountains Beyond Mountains,4.0
95,9780465031269,Why is sex fun?,4.5
95,9780060511104,The Secret Sister,4.0
